png_original,webp_nuevo,kB_antes,kB_despues,dimension_original
/recorrido/cultura/historiageneral/fundacion-universidades.png,/recorrido/cultura/historiageneral/fundacion-universidades.webp,582,204,1254x1254
/recorrido/cultura/historiageneral/galileo-galilei.png,/recorrido/cultura/historiageneral/galileo-galilei.webp,420,138,1254x1254
/recorrido/cultura/historiageneral/genoma-humano.png,/recorrido/cultura/historiageneral/genoma-humano.webp,669,254,1254x1254
/recorrido/cultura/historiageneral/globalizacion.png,/recorrido/cultura/historiageneral/globalizacion.webp,734,284,1254x1254
/recorrido/cultura/historiageneral/gran-depresion.png,/recorrido/cultura/historiageneral/gran-depresion.webp,568,200,1254x1254
/recorrido/cultura/historiageneral/guerra-cien-anos.png,/recorrido/cultura/historiageneral/guerra-cien-anos.webp,616,226,1254x1254
/recorrido/cultura/historiageneral/guerra-fria.png,/recorrido/cultura/historiageneral/guerra-fria.webp,667,243,1254x1254
/recorrido/cultura/historiageneral/guerras-medicas.png,/recorrido/cultura/historiageneral/guerras-medicas.webp,501,179,1254x1254
/recorrido/cultura/historiageneral/guerras-napoleonicas.png,/recorrido/cultura/historiageneral/guerras-napoleonicas.webp,574,211,1254x1254
/recorrido/cultura/historiageneral/herramientas-piedra.png,/recorrido/cultura/historiageneral/herramientas-piedra.webp,469,171,1254x1254
/recorrido/cultura/historiageneral/holocausto.png,/recorrido/cultura/historiageneral/holocausto.webp,632,246,1254x1254
/recorrido/cultura/historiageneral/homo-sapiens.png,/recorrido/cultura/historiageneral/homo-sapiens.webp,559,197,1254x1254
/recorrido/cultura/historiageneral/ia-generativa.png,/recorrido/cultura/historiageneral/ia-generativa.webp,653,235,1254x1254
/recorrido/cultura/historiageneral/ilustracion.png,/recorrido/cultura/historiageneral/ilustracion.webp,511,176,1254x1254
/recorrido/cultura/historiageneral/imperio-asirio.png,/recorrido/cultura/historiageneral/imperio-asirio.webp,372,150,1122x1122
/recorrido/cultura/historiageneral/imperio-bizantino.png,/recorrido/cultura/historiageneral/imperio-bizantino.webp,616,222,1254x1254
/recorrido/cultura/historiageneral/imperio-maurya.png,/recorrido/cultura/historiageneral/imperio-maurya.webp,670,254,1254x1254
/recorrido/cultura/historiageneral/imperio-mongol.png,/recorrido/cultura/historiageneral/imperio-mongol.webp,682,249,1254x1254
/recorrido/cultura/historiageneral/imperio-persa.png,/recorrido/cultura/historiageneral/imperio-persa.webp,470,194,1122x1122
/recorrido/cultura/historiageneral/imperio-romano.png,/recorrido/cultura/historiageneral/imperio-romano.webp,635,239,1254x1254
/recorrido/cultura/historiageneral/imprenta-gutenberg.png,/recorrido/cultura/historiageneral/imprenta-gutenberg.webp,586,209,1254x1254
/recorrido/cultura/historiageneral/independencia-eeuu.png,/recorrido/cultura/historiageneral/independencia-eeuu.webp,566,204,1254x1254
/recorrido/cultura/historiageneral/independencias-hispanoamerica.png,/recorrido/cultura/historiageneral/independencias-hispanoamerica.webp,676,256,1254x1254
/recorrido/cultura/historiageneral/internet.png,/recorrido/cultura/historiageneral/internet.webp,565,197,1254x1254
/recorrido/cultura/historiageneral/invencion-alfabeto.png,/recorrido/cultura/historiageneral/invencion-alfabeto.webp,367,162,1122x1122
/recorrido/cultura/historiageneral/invencion-escritura.png,/recorrido/cultura/historiageneral/invencion-escritura.webp,548,185,1254x1254
/recorrido/cultura/historiageneral/invencion-papel.png,/recorrido/cultura/historiageneral/invencion-papel.webp,607,226,1254x1254
/recorrido/cultura/historiageneral/llegada-luna.png,/recorrido/cultura/historiageneral/llegada-luna.webp,618,236,1254x1254
/recorrido/cultura/historiageneral/maquina-vapor.png,/recorrido/cultura/historiageneral/maquina-vapor.webp,518,187,1254x1254
/recorrido/cultura/historiageneral/microprocesador.png,/recorrido/cultura/historiageneral/microprocesador.webp,528,179,1254x1254
/recorrido/cultura/historiageneral/motor-combustion.png,/recorrido/cultura/historiageneral/motor-combustion.webp,579,207,1254x1254
/recorrido/cultura/historiageneral/nacimiento-budismo.png,/recorrido/cultura/historiageneral/nacimiento-budismo.webp,450,161,1254x1254
/recorrido/cultura/historiageneral/nacimiento-hinduismo.png,/recorrido/cultura/historiageneral/nacimiento-hinduismo.webp,607,209,1254x1254
/recorrido/cultura/historiageneral/nacimiento-islam.png,/recorrido/cultura/historiageneral/nacimiento-islam.webp,590,208,1254x1254
/recorrido/cultura/historiageneral/nacimiento-jesucristo.png,/recorrido/cultura/historiageneral/nacimiento-jesucristo.webp,552,193,1254x1254
/recorrido/cultura/historiageneral/nazismo-fascismo.png,/recorrido/cultura/historiageneral/nazismo-fascismo.webp,582,204,1254x1254
/recorrido/cultura/historiageneral/newton-principia.png,/recorrido/cultura/historiageneral/newton-principia.webp,466,149,1254x1254
/recorrido/cultura/historiageneral/penicilina.png,/recorrido/cultura/historiageneral/penicilina.webp,574,205,1254x1254
/recorrido/cultura/historiageneral/peste-negra.png,/recorrido/cultura/historiageneral/peste-negra.webp,594,203,1254x1254
/recorrido/cultura/historiageneral/piramides-guiza.png,/recorrido/cultura/historiageneral/piramides-guiza.webp,606,218,1254x1254
/recorrido/cultura/historiageneral/primera-guerra-mundial.png,/recorrido/cultura/historiageneral/primera-guerra-mundial.webp,619,235,1254x1254
/recorrido/cultura/historiageneral/primera-vuelta-mundo.png,/recorrido/cultura/historiageneral/primera-vuelta-mundo.webp,616,229,1254x1254
/recorrido/cultura/historiageneral/primeros-hominidos.png,/recorrido/cultura/historiageneral/primeros-hominidos.webp,584,203,1254x1254
/recorrido/cultura/historiageneral/radio.png,/recorrido/cultura/historiageneral/radio.webp,606,215,1254x1254
/recorrido/cultura/historiageneral/redes-sociales.png,/recorrido/cultura/historiageneral/redes-sociales.webp,700,265,1254x1254
/recorrido/cultura/historiageneral/reforma-protestante.png,/recorrido/cultura/historiageneral/reforma-protestante.webp,516,185,1254x1254
/recorrido/cultura/historiageneral/renacimiento.png,/recorrido/cultura/historiageneral/renacimiento.webp,605,216,1254x1254
/recorrido/cultura/historiageneral/republica-romana.png,/recorrido/cultura/historiageneral/republica-romana.webp,606,228,1254x1254
/recorrido/cultura/historiageneral/revolucion-cientifica.png,/recorrido/cultura/historiageneral/revolucion-cientifica.webp,485,166,1254x1254
/recorrido/cultura/historiageneral/revolucion-francesa.png,/recorrido/cultura/historiageneral/revolucion-francesa.webp,639,240,1254x1254
/recorrido/cultura/historiageneral/revolucion-industrial.png,/recorrido/cultura/historiageneral/revolucion-industrial.webp,710,280,1254x1254
/recorrido/cultura/historiageneral/revolucion-rusa.png,/recorrido/cultura/historiageneral/revolucion-rusa.webp,621,232,1254x1254
/recorrido/cultura/historiageneral/ruta-seda.png,/recorrido/cultura/historiageneral/ruta-seda.webp,670,254,1254x1254
/recorrido/cultura/historiageneral/segunda-guerra-mundial.png,/recorrido/cultura/historiageneral/segunda-guerra-mundial.webp,654,241,1254x1254
/recorrido/cultura/historiageneral/segunda-revolucion-industrial.png,/recorrido/cultura/historiageneral/segunda-revolucion-industrial.webp,705,271,1254x1254
/recorrido/cultura/historiageneral/smartphones.png,/recorrido/cultura/historiageneral/smartphones.webp,670,244,1254x1254
/recorrido/cultura/historiageneral/telefono.png,/recorrido/cultura/historiageneral/telefono.webp,607,219,1254x1254
/recorrido/cultura/historiageneral/telegrafo.png,/recorrido/cultura/historiageneral/telegrafo.webp,600,215,1254x1254
/recorrido/cultura/historiageneral/teoria-evolucion.png,/recorrido/cultura/historiageneral/teoria-evolucion.webp,580,202,1254x1254
/recorrido/cultura/historiageneral/unificacion-egipto.png,/recorrido/cultura/historiageneral/unificacion-egipto.webp,552,202,1254x1254
/recorrido/cultura/historiageneral/vacunas-modernas.png,/recorrido/cultura/historiageneral/vacunas-modernas.webp,607,227,1254x1254
/recorrido/cultura/historiageneral/world-wide-web.png,/recorrido/cultura/historiageneral/world-wide-web.webp,558,197,1254x1254
/recorrido/cultura/historiareligion/abraham.png,/recorrido/cultura/historiareligion/abraham.webp,325,158,1024x1024
/recorrido/cultura/historiareligion/africa.png,/recorrido/cultura/historiareligion/africa.webp,3358,340,1254x1254
/recorrido/cultura/historiareligion/akhenaton.png,/recorrido/cultura/historiareligion/akhenaton.webp,491,181,1254x1254
/recorrido/cultura/historiareligion/america.png,/recorrido/cultura/historiareligion/america.webp,3207,298,1254x1254
/recorrido/cultura/historiareligion/animismo.png,/recorrido/cultura/historiareligion/animismo.webp,655,270,1254x1254
/recorrido/cultura/historiareligion/buda.png,/recorrido/cultura/historiareligion/buda.webp,606,230,1254x1254
/recorrido/cultura/historiareligion/budismo.png,/recorrido/cultura/historiareligion/budismo.webp,572,210,1254x1254
/recorrido/cultura/historiareligion/chamanes.png,/recorrido/cultura/historiareligion/chamanes.webp,571,231,1254x1254
/recorrido/cultura/historiareligion/china.png,/recorrido/cultura/historiareligion/china.webp,3293,305,1254x1254
/recorrido/cultura/historiareligion/cisma.png,/recorrido/cultura/historiareligion/cisma.webp,583,229,1254x1254
/recorrido/cultura/historiareligion/conectado.png,/recorrido/cultura/historiareligion/conectado.webp,3241,286,1254x1254
/recorrido/cultura/historiareligion/confucianismo.png,/recorrido/cultura/historiareligion/confucianismo.webp,647,255,1254x1254
/recorrido/cultura/historiareligion/confucio.png,/recorrido/cultura/historiareligion/confucio.webp,579,236,1254x1254
/recorrido/cultura/historiareligion/conquista.png,/recorrido/cultura/historiareligion/conquista.webp,534,205,1254x1254
/recorrido/cultura/historiareligion/cristianismo.png,/recorrido/cultura/historiareligion/cristianismo.webp,537,200,1254x1254
/recorrido/cultura/historiareligion/egipto.png,/recorrido/cultura/historiareligion/egipto.webp,560,214,1254x1254
/recorrido/cultura/historiareligion/eras/busqueda-sabiduria.png,/recorrido/cultura/historiareligion/eras/busqueda-sabiduria.webp,3001,246,1254x1254
/recorrido/cultura/historiareligion/eras/civilizaciones-dioses.png,/recorrido/cultura/historiareligion/eras/civilizaciones-dioses.webp,3182,288,1254x1254
/recorrido/cultura/historiareligion/eras/dioses-historias.png,/recorrido/cultura/historiareligion/eras/dioses-historias.webp,3148,285,1254x1254
/recorrido/cultura/historiareligion/eras/fe-se-divide.png,/recorrido/cultura/historiareligion/eras/fe-se-divide.webp,2466,186,1122x1122
/recorrido/cultura/historiareligion/eras/mundo-muchas-creencias.png,/recorrido/cultura/historiareligion/eras/mundo-muchas-creencias.webp,3225,295,1254x1254
/recorrido/cultura/historiareligion/eras/naturaleza-sagrada.png,/recorrido/cultura/historiareligion/eras/naturaleza-sagrada.webp,3132,279,1254x1254
/recorrido/cultura/historiareligion/eras/revolucion-espiritual.png,/recorrido/cultura/historiareligion/eras/revolucion-espiritual.webp,3044,254,1254x1254
/recorrido/cultura/historiareligion/eras/un-dios-humanidad.png,/recorrido/cultura/historiareligion/eras/un-dios-humanidad.webp,2573,139,1402x1122
/recorrido/cultura/historiareligion/expansion.png,/recorrido/cultura/historiareligion/expansion.webp,620,242,1254x1254
/recorrido/cultura/historiareligion/gea.png,/recorrido/cultura/historiareligion/gea.webp,609,241,1254x1254
/recorrido/cultura/historiareligion/griega.png,/recorrido/cultura/historiareligion/griega.webp,566,213,1254x1254
/recorrido/cultura/historiareligion/hindu.png,/recorrido/cultura/historiareligion/hindu.webp,681,282,1254x1254
/recorrido/cultura/historiareligion/hinduismo.png,/recorrido/cultura/historiareligion/hinduismo.webp,611,242,1254x1254
/recorrido/cultura/historiareligion/jesus.png,/recorrido/cultura/historiareligion/jesus.webp,569,203,1254x1254
/recorrido/cultura/historiareligion/judaismo.png,/recorrido/cultura/historiareligion/judaismo.webp,611,233,1254x1254
/recorrido/cultura/historiareligion/krishna.png,/recorrido/cultura/historiareligion/krishna.webp,645,252,1254x1254
/recorrido/cultura/historiareligion/laotse.png,/recorrido/cultura/historiareligion/laotse.webp,574,215,1254x1254
/recorrido/cultura/historiareligion/mahoma.png,/recorrido/cultura/historiareligion/mahoma.webp,553,203,1254x1254
/recorrido/cultura/historiareligion/mesopotamia.png,/recorrido/cultura/historiareligion/mesopotamia.webp,732,311,1254x1254
/recorrido/cultura/historiareligion/moises.png,/recorrido/cultura/historiareligion/moises.webp,625,235,1254x1254
/recorrido/cultura/historiareligion/neolitica.png,/recorrido/cultura/historiareligion/neolitica.webp,615,245,1254x1254
/recorrido/cultura/historiareligion/pablo.png,/recorrido/cultura/historiareligion/pablo.webp,531,190,1254x1254
/recorrido/cultura/historiareligion/reforma.png,/recorrido/cultura/historiareligion/reforma.webp,558,202,1254x1254
/recorrido/cultura/historiareligion/romana.png,/recorrido/cultura/historiareligion/romana.webp,610,236,1254x1254
/recorrido/cultura/historiareligion/sunies.png,/recorrido/cultura/historiareligion/sunies.webp,556,208,1254x1254
/recorrido/cultura/historiareligion/taoismo.png,/recorrido/cultura/historiareligion/taoismo.webp,2836,213,1254x1254
/recorrido/cultura/historiareligion/ur.png,/recorrido/cultura/historiareligion/ur.webp,686,277,1254x1254
/recorrido/cultura/historiareligion/viaje.png,/recorrido/cultura/historiareligion/viaje.webp,2939,232,1254x1254
/recorrido/cultura/historiareligion/zoroastro.png,/recorrido/cultura/historiareligion/zoroastro.webp,581,217,1254x1254
/recorrido/cultura/historiafilosofia/albert-camus.png,/recorrido/cultura/historiafilosofia/albert-camus.webp,553,180,1254x1254
/recorrido/cultura/historiafilosofia/anaximandro.png,/recorrido/cultura/historiafilosofia/anaximandro.webp,505,180,1254x1254
/recorrido/cultura/historiafilosofia/anaximenes.png,/recorrido/cultura/historiafilosofia/anaximenes.webp,496,177,1254x1254
/recorrido/cultura/historiafilosofia/aristoteles.png,/recorrido/cultura/historiafilosofia/aristoteles.webp,518,178,1254x1254
/recorrido/cultura/historiafilosofia/averroes.png,/recorrido/cultura/historiafilosofia/averroes.webp,469,172,1254x1254
/recorrido/cultura/historiafilosofia/avicena.png,/recorrido/cultura/historiafilosofia/avicena.webp,561,202,1254x1254
/recorrido/cultura/historiafilosofia/busqueda-no-termina.png,/recorrido/cultura/historiafilosofia/busqueda-no-termina.webp,590,218,1254x1254
/recorrido/cultura/historiafilosofia/byung-chul-han.png,/recorrido/cultura/historiafilosofia/byung-chul-han.webp,468,163,1254x1254
/recorrido/cultura/historiafilosofia/darwin.png,/recorrido/cultura/historiafilosofia/darwin.webp,467,155,1254x1254
/recorrido/cultura/historiafilosofia/david-hume.png,/recorrido/cultura/historiafilosofia/david-hume.webp,397,130,1254x1254
/recorrido/cultura/historiafilosofia/democrito.png,/recorrido/cultura/historiafilosofia/democrito.webp,471,174,1254x1254
/recorrido/cultura/historiafilosofia/descartes.png,/recorrido/cultura/historiafilosofia/descartes.webp,413,134,1254x1254
/recorrido/cultura/historiafilosofia/dignidad-humana.png,/recorrido/cultura/historiafilosofia/dignidad-humana.webp,540,193,1254x1254
/recorrido/cultura/historiafilosofia/diogenes-cinismo.png,/recorrido/cultura/historiafilosofia/diogenes-cinismo.webp,578,210,1254x1254
/recorrido/cultura/historiafilosofia/egipto-mesopotamia.png,/recorrido/cultura/historiafilosofia/egipto-mesopotamia.webp,608,213,1254x1254
/recorrido/cultura/historiafilosofia/empedocles.png,/recorrido/cultura/historiafilosofia/empedocles.webp,581,211,1254x1254
/recorrido/cultura/historiafilosofia/epicuro-epicureismo.png,/recorrido/cultura/historiafilosofia/epicuro-epicureismo.webp,510,187,1254x1254
/recorrido/cultura/historiafilosofia/eras/antes-filosofia.png,/recorrido/cultura/historiafilosofia/eras/antes-filosofia.webp,3122,250,1254x1254
/recorrido/cultura/historiafilosofia/eras/buena-vida.png,/recorrido/cultura/historiafilosofia/eras/buena-vida.webp,3091,244,1254x1254
/recorrido/cultura/historiafilosofia/eras/grandes-ideas.png,/recorrido/cultura/historiafilosofia/eras/grandes-ideas.webp,2984,222,1254x1254
/recorrido/cultura/historiafilosofia/eras/grecia-razon.png,/recorrido/cultura/historiafilosofia/eras/grecia-razon.webp,3199,257,1254x1254
/recorrido/cultura/historiafilosofia/eras/hombre-centro.png,/recorrido/cultura/historiafilosofia/eras/hombre-centro.webp,3121,249,1254x1254
/recorrido/cultura/historiafilosofia/eras/humanistas-alquimistas.png,/recorrido/cultura/historiafilosofia/eras/humanistas-alquimistas.webp,2575,138,1209x1300
/recorrido/cultura/historiafilosofia/eras/ideas-a-dios.png,/recorrido/cultura/historiafilosofia/eras/ideas-a-dios.webp,2343,144,1122x1122
/recorrido/cultura/historiafilosofia/eras/mente-humana.png,/recorrido/cultura/historiafilosofia/eras/mente-humana.webp,2666,164,1254x1254
/recorrido/cultura/historiafilosofia/eras/pensar-futuro.png,/recorrido/cultura/historiafilosofia/eras/pensar-futuro.webp,2776,178,1254x1254
/recorrido/cultura/historiafilosofia/eras/primeros-sabios.png,/recorrido/cultura/historiafilosofia/eras/primeros-sabios.webp,3092,243,1254x1254
/recorrido/cultura/historiafilosofia/eras/que-conocer.png,/recorrido/cultura/historiafilosofia/eras/que-conocer.webp,2570,147,1254x1254
/recorrido/cultura/historiafilosofia/eras/razon-busca-dios.png,/recorrido/cultura/historiafilosofia/eras/razon-busca-dios.webp,2549,129,1254x1254
/recorrido/cultura/historiafilosofia/eras/revolucion-pensamiento.png,/recorrido/cultura/historiafilosofia/eras/revolucion-pensamiento.webp,2665,152,1214x1295
/recorrido/cultura/historiafilosofia/escolastica.png,/recorrido/cultura/historiafilosofia/escolastica.webp,351,124,1254x1254
/recorrido/cultura/historiafilosofia/etica-del-deber.png,/recorrido/cultura/historiafilosofia/etica-del-deber.webp,511,178,1254x1254
/recorrido/cultura/historiafilosofia/etica-ia.png,/recorrido/cultura/historiafilosofia/etica-ia.webp,583,212,1254x1254
/recorrido/cultura/historiafilosofia/filosofia-teologia.png,/recorrido/cultura/historiafilosofia/filosofia-teologia.webp,392,123,1254x1254
/recorrido/cultura/historiafilosofia/foucault.png,/recorrido/cultura/historiafilosofia/foucault.webp,434,143,1254x1254
/recorrido/cultura/historiafilosofia/francis-bacon.png,/recorrido/cultura/historiafilosofia/francis-bacon.webp,450,152,1254x1254
/recorrido/cultura/historiafilosofia/freud.png,/recorrido/cultura/historiafilosofia/freud.webp,444,140,1254x1254
/recorrido/cultura/historiafilosofia/galileo-galilei.png,/recorrido/cultura/historiafilosofia/galileo-galilei.webp,410,130,1254x1254
/recorrido/cultura/historiafilosofia/hannah-arendt.png,/recorrido/cultura/historiafilosofia/hannah-arendt.webp,453,160,1254x1254
/recorrido/cultura/historiafilosofia/hegel.png,/recorrido/cultura/historiafilosofia/hegel.webp,549,188,1254x1254
/recorrido/cultura/historiafilosofia/heidegger.png,/recorrido/cultura/historiafilosofia/heidegger.webp,450,148,1254x1254
/recorrido/cultura/historiafilosofia/heraclito.png,/recorrido/cultura/historiafilosofia/heraclito.webp,519,190,1254x1254
/recorrido/cultura/historiafilosofia/hermetismo-alquimia.png,/recorrido/cultura/historiafilosofia/hermetismo-alquimia.webp,386,134,1254x1254
/recorrido/cultura/historiafilosofia/hobbes.png,/recorrido/cultura/historiafilosofia/hobbes.webp,409,133,1254x1254
/recorrido/cultura/historiafilosofia/humanismo.png,/recorrido/cultura/historiafilosofia/humanismo.webp,432,144,1254x1254
/recorrido/cultura/historiafilosofia/husserl.png,/recorrido/cultura/historiafilosofia/husserl.webp,428,141,1254x1254
/recorrido/cultura/historiafilosofia/immanuel-kant.png,/recorrido/cultura/historiafilosofia/immanuel-kant.webp,410,142,1254x1254
/recorrido/cultura/historiafilosofia/john-rawls.png,/recorrido/cultura/historiafilosofia/john-rawls.webp,539,192,1254x1254
/recorrido/cultura/historiafilosofia/kierkegaard.png,/recorrido/cultura/historiafilosofia/kierkegaard.webp,450,155,1254x1254
/recorrido/cultura/historiafilosofia/kuhn.png,/recorrido/cultura/historiafilosofia/kuhn.webp,515,176,1254x1254
/recorrido/cultura/historiafilosofia/legado-tres-gigantes.png,/recorrido/cultura/historiafilosofia/legado-tres-gigantes.webp,598,212,1254x1254
/recorrido/cultura/historiafilosofia/leibniz.png,/recorrido/cultura/historiafilosofia/leibniz.webp,471,170,1254x1254
/recorrido/cultura/historiafilosofia/locke.png,/recorrido/cultura/historiafilosofia/locke.webp,421,139,1254x1254
/recorrido/cultura/historiafilosofia/maimonides.png,/recorrido/cultura/historiafilosofia/maimonides.webp,507,189,1254x1254
/recorrido/cultura/historiafilosofia/maquiavelo.png,/recorrido/cultura/historiafilosofia/maquiavelo.webp,210,66,1254x1254
/recorrido/cultura/historiafilosofia/marx.png,/recorrido/cultura/historiafilosofia/marx.webp,462,161,1254x1254
/recorrido/cultura/historiafilosofia/mill.png,/recorrido/cultura/historiafilosofia/mill.webp,516,190,1254x1254
/recorrido/cultura/historiafilosofia/mito-logos.png,/recorrido/cultura/historiafilosofia/mito-logos.webp,515,171,1254x1254
/recorrido/cultura/historiafilosofia/mundo-empezaba-de-nuevo.png,/recorrido/cultura/historiafilosofia/mundo-empezaba-de-nuevo.webp,262,98,1122x1122
/recorrido/cultura/historiafilosofia/neoplatonismo.png,/recorrido/cultura/historiafilosofia/neoplatonismo.webp,595,202,1254x1254
/recorrido/cultura/historiafilosofia/nicolas-cusa.png,/recorrido/cultura/historiafilosofia/nicolas-cusa.webp,414,147,1254x1254
/recorrido/cultura/historiafilosofia/nietzsche.png,/recorrido/cultura/historiafilosofia/nietzsche.webp,426,140,1254x1254
/recorrido/cultura/historiafilosofia/ortega-y-gasset.png,/recorrido/cultura/historiafilosofia/ortega-y-gasset.webp,470,162,1254x1254
/recorrido/cultura/historiafilosofia/paracelso.png,/recorrido/cultura/historiafilosofia/paracelso.webp,397,133,1254x1254
/recorrido/cultura/historiafilosofia/parmenides.png,/recorrido/cultura/historiafilosofia/parmenides.webp,501,179,1254x1254
/recorrido/cultura/historiafilosofia/peter-singer.png,/recorrido/cultura/historiafilosofia/peter-singer.webp,461,164,1254x1254
/recorrido/cultura/historiafilosofia/pirron-escepticismo.png,/recorrido/cultura/historiafilosofia/pirron-escepticismo.webp,484,176,1254x1254
/recorrido/cultura/historiafilosofia/pitagoras.png,/recorrido/cultura/historiafilosofia/pitagoras.webp,563,198,1254x1254
/recorrido/cultura/historiafilosofia/platon.png,/recorrido/cultura/historiafilosofia/platon.webp,497,177,1254x1254
/recorrido/cultura/historiafilosofia/plotino.png,/recorrido/cultura/historiafilosofia/plotino.webp,312,103,1254x1254
/recorrido/cultura/historiafilosofia/popper.png,/recorrido/cultura/historiafilosofia/popper.webp,436,149,1254x1254
/recorrido/cultura/historiafilosofia/por-que-nacio.png,/recorrido/cultura/historiafilosofia/por-que-nacio.webp,527,193,1254x1254
/recorrido/cultura/historiafilosofia/puede-pensar-maquina.png,/recorrido/cultura/historiafilosofia/puede-pensar-maquina.webp,542,190,1254x1254
